Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT123A","PROVINCIA DELLA SPEZIA","IT1457A","AMENDOLA - LA SPEZIA","SPO.IT1457A_6001_BETA_2020-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","14.246","ug/m3","97.81","1","Traffic","Urban","9.8187","44.1016","3.0","La Spezia                                                                       ","IT036C1                                           ","92550","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1457A_6001_BETA_2020-02-15_00_00_00.parquet","hour"
"Italy","NET.IT123A","PROVINCIA DELLA SPEZIA","IT2337A","PORTO VENERE SP - PEZZINO","SPO.IT2337A_6001_OPC-CMC_2024-02-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","1.054","ug/m3","89.07","1","Industrial","Suburban","9.8387","44.0645","16.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2337A_6001_OPC-CMC_2024-02-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2214A","Nocera Inferiore scuola Solimene","SPO.IT2214A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","92.90","1","Traffic","Urban","14.6435","40.7404","48.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2214A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2214A","Nocera Inferiore scuola Solimene","SPO.IT2214A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","10.925","ug/m3","92.90","1","Traffic","Urban","14.6435","40.7404","48.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2214A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2214A","Nocera Inferiore scuola Solimene","SPO.IT2214A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","33.000","count","92.90","1","Traffic","Urban","14.6435","40.7404","48.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2214A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT123A","PROVINCIA DELLA SPEZIA","IT1536A","MAGGIOLINA - LA SPEZIA","SPO.IT1536A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","0.000","count","95.90","1","Background","Urban","9.8439","44.1160","6.0","La Spezia                                                                       ","IT036C1                                           ","92550","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1536A_6001_BETA_2015-01-01_00_00_00.parquet","hour"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT1740A","San Nicola di Melfi","SPO.IT1740A_6001_BETA_2006-03-08_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","3.000","count","89.34","1","Industrial","Rural","15.7227","41.0671","187.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1740A_6001_BETA_2006-03-08_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT1740A","San Nicola di Melfi","SPO.IT1740A_6001_BETA_2006-03-08_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","6.972","ug/m3","89.96","1","Industrial","Rural","15.7227","41.0671","187.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1740A_6001_BETA_2006-03-08_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1611A","taranto MACHIAVELLI","SPO.IT1611A_6001_BETA_2008-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","65.900","ug/m3","98.91","1","Industrial","Suburban","17.2258","40.4886","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1611A_6001_BETA_2008-01-01_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1611A","taranto MACHIAVELLI","SPO.IT1611A_6001_BETA_2008-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","19.300","ug/m3","98.91","1","Industrial","Suburban","17.2258","40.4886","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1611A_6001_BETA_2008-01-01_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1128A","Borgaro T. - Caduti","SPO.IT1128A_6001_BETA_2021-01-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","2.000","count","98.91","1","Background","Suburban","7.6580","45.1546","257.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1128A_6001_BETA_2021-01-14_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1658A","TORCHIAROLO","SPO.IT1658A_6001_BETA_2015-02-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","17.777","ug/m3","76.78","1","Industrial","Suburban","18.0536","40.4881","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1658A_6001_BETA_2015-02-16_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1658A","TORCHIAROLO","SPO.IT1658A_6001_BETA_2015-02-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","13.600","ug/m3","76.78","1","Industrial","Suburban","18.0536","40.4881","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1658A_6001_BETA_2015-02-16_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT2019A","Rosati","SPO.IT2019A_6001_BETA_2015-02-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2024","2.400","ug/m3","96.99","1","Background","Urban","15.5478","41.4539","76.0","Foggia                                                                          ","IT031C1                                           ","149673","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2019A_6001_BETA_2015-02-13_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT0470A","Torino - Rebaudengo","SPO.IT0470A_6001_BETA_2013-12-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2024","5.000","count","96.17","1","Traffic","Urban","7.6953","45.1041","233.0","Torino                                                                          ","IT004C1                                           ","857910","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0470A_6001_BETA_2013-12-20_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT0470A","Torino - Rebaudengo","SPO.IT0470A_6001_BETA_2013-12-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","70.000","ug/m3","96.17","1","Traffic","Urban","7.6953","45.1041","233.0","Torino                                                                          ","IT004C1                                           ","857910","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0470A_6001_BETA_2013-12-20_00_00_00.parquet","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2286A","VIA DE LITTA - VADO LIGURE","SPO.IT2286A_6001_BETA_2018-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","7.800","ug/m3","95.08","1","Industrial","Suburban","8.4457","44.2618","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2286A_6001_BETA_2018-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1611A","taranto MACHIAVELLI","SPO.IT1611A_6001_BETA_2008-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","10.651","ug/m3","98.91","1","Industrial","Suburban","17.2258","40.4886","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1611A_6001_BETA_2008-01-01_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1510A","Verbania - Gabardi","SPO.IT1510A_6001_BETA_2021-01-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","9.000","ug/m3","99.18","1","Background","Urban","8.5655","45.9303","203.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1510A_6001_BETA_2021-01-19_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1510A","Verbania - Gabardi","SPO.IT1510A_6001_BETA_2021-01-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","0.000","count","99.18","1","Background","Urban","8.5655","45.9303","203.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1510A_6001_BETA_2021-01-19_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1510A","Verbania - Gabardi","SPO.IT1510A_6001_BETA_2021-01-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","22.000","ug/m3","99.18","1","Background","Urban","8.5655","45.9303","203.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1510A_6001_BETA_2021-01-19_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2335A","Corleto Perticara","SPO.IT2335A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","0.020","ug/m3","78.96","1","Industrial","Suburban","16.0350","40.3884","834.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2335A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","8.600","ug/m3","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2024","2.800","ug/m3","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","0.000","count","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2024","23.800","ug/m3","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT0898A","NA06 MUSEO NAZIONALE","SPO.IT0898A_6001_BETA_2016-08-09_20:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","101.058","ug/m3","92.90","1","Traffic","Urban","14.2513","40.8542","46.0","Napoli (greater city)                                                           ","IT003K1                                           ","2855958","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT0898A_6001_BETA_2016-08-09_20_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1660A","Taranto ARCHIMEDE","SPO.IT1660A_6001_BETA_2015-02-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","18.600","ug/m3","84.15","1","Industrial","Suburban","17.2331","40.4944","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1660A_6001_BETA_2015-02-15_00_00_00.parquet","hour"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT1143A","VIA AURELIA - VIA FERRARIS - VADO L.","SPO.IT1143A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2024","4.000","count","92.90","1","Traffic","Urban","8.4389","44.2725","0.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1143A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1665A","LECCE - S. M. Cerrate","SPO.IT1665A_6001_BETA_2015-02-17_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.272","ug/m3","88.80","1","Background","Rural","18.1161","40.4589","10.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1665A_6001_BETA_2015-02-17_00_00_00.parquet","hour"
"Italy","NET.IT137A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA","IT1264A","PE - VIA FIRENZE","SPO.IT1264A_6001_BETA_2011-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","11.100","ug/m3","95.90","1","Traffic","Urban","14.2131","42.4664","9.0","Pescara                                                                         ","IT019C1                                           ","119862","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1264A_6001_BETA_2011-09-24_00_00_00.parquet","day"
"Italy","NET.IT137A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA","IT1264A","PE - VIA FIRENZE","SPO.IT1264A_6001_BETA_2011-09-24_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2024","1.000","count","95.90","1","Traffic","Urban","14.2131","42.4664","9.0","Pescara                                                                         ","IT019C1                                           ","119862","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1264A_6001_BETA_2011-09-24_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1613A","taranto ADIGE","SPO.IT1613A_6001_BETA_2008-10-10_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","11.212","ug/m3","95.36","1","Traffic","Urban","17.2633","40.4606","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1613A_6001_BETA_2008-10-10_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1613A","taranto ADIGE","SPO.IT1613A_6001_BETA_2008-10-10_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","20.500","ug/m3","95.36","1","Traffic","Urban","17.2633","40.4606","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1613A_6001_BETA_2008-10-10_00_00_00.parquet","hour"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1613A","taranto ADIGE","SPO.IT1613A_6001_BETA_2008-10-10_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","11.293","ug/m3","95.80","1","Traffic","Urban","17.2633","40.4606","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1613A_6001_BETA_2008-10-10_00_00_00.parquet","hour"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2107A","LOCALITA' MAZZUCCA - CAIRO MONTENOTTE","SPO.IT2107A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2024","14.563","ug/m3","92.88","1","Industrial","Suburban","8.2838","44.3832","343.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2107A_6001_BETA_2012-01-01_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT1740A","San Nicola di Melfi","SPO.IT1740A_6001_BETA_2006-03-08_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","9.628","ug/m3","89.34","1","Industrial","Rural","15.7227","41.0671","187.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1740A_6001_BETA_2006-03-08_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2335A","Corleto Perticara","SPO.IT2335A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","7.800","ug/m3","78.96","1","Industrial","Suburban","16.0350","40.3884","834.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2335A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2336A","GORGOGLIONE","SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2024","4.697","ug/m3","84.97","1","Industrial","Suburban","16.1191","40.4044","1045.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2336A","GORGOGLIONE","SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2024","7.600","ug/m3","84.97","1","Industrial","Suburban","16.1191","40.4044","1045.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2336A","GORGOGLIONE","SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","6.500","ug/m3","84.97","1","Industrial","Suburban","16.1191","40.4044","1045.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2336A","GORGOGLIONE","SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2024","7.300","ug/m3","84.97","1","Industrial","Suburban","16.1191","40.4044","1045.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2336A_6001_GRAVIMETRIC_2024-01-01_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1613A","taranto ADIGE","SPO.IT1613A_6001_BETA_2008-10-10_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","10.100","ug/m3","95.36","1","Traffic","Urban","17.2633","40.4606","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1613A_6001_BETA_2008-10-10_00_00_00.parquet","hour"
"Italy","NET.IT158A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Lodi","IT1965A","LODI S.ALBERTO","SPO.IT1965A_6001_BETA_2009-03-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","16.600","ug/m3","96.17","1","Background","Urban","9.4953","45.3028","76.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1965A_6001_BETA_2009-03-14_00_00_00.parquet","day"
"Italy","NET.IT223A","REGIONE PUGLIA","IT1611A","taranto MACHIAVELLI","SPO.IT1611A_6001_BETA_2008-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2024","9.800","ug/m3","98.91","1","Industrial","Suburban","17.2258","40.4886","10.0","Taranto                                                                         ","IT022C1                                           ","191050","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1611A_6001_BETA_2008-01-01_00_00_00.parquet","hour"
