Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Observation Frequency
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2212A,San Vitaliano Scuola Elementare Marconi,SPO.IT2212A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2024,25.5,ug/m3,94.56,1,Background,Urban,14.4813,40.9243,31.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT1145A,CORSO RICCI - SAVONA,SPO.IT1145A_5_BETA_2019-02-27_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2024,2.0,count,97.27,1,Traffic,Urban,8.4729,44.3127,12.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT1145A,CORSO RICCI - SAVONA,SPO.IT1145A_5_BETA_2019-02-27_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2024,14.6,ug/m3,94.17,1,Traffic,Urban,8.4729,44.3127,12.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1495A,NA08 OSPEDALE NUOVO PELLEGRINI,SPO.IT1495A_5_BETA_2017-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2024,12.0,count,88.8,1,Traffic,Urban,14.2755,40.8723,143.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,day
Italy,NET.IT112A,Regione Lazio,IT0869A,LT TASSO,SPO.IT0869A_5_BETA_1998-10-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,0.0,count,98.36,1,Background,Urban,12.913,41.464,18.0,Latina                                                                          ,IT513C1                                           ,127037.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1495A,NA08 OSPEDALE NUOVO PELLEGRINI,SPO.IT1495A_5_BETA_2017-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,200.0,ug/m3,88.8,1,Traffic,Urban,14.2755,40.8723,143.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT133A,MONITORING NETWORK OF REGIONE BASILICATA,IT1193A,MELFI,SPO.IT1193A_5_BETA_1998-12-02_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,11.636,ug/m3,91.33,1,Industrial,Suburban,15.64,40.9841,561.0,Melfi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT112A,Regione Lazio,IT0869A,LT TASSO,SPO.IT0869A_5_BETA_1998-10-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2024,5.5,ug/m3,98.36,1,Background,Urban,12.913,41.464,18.0,Latina                                                                          ,IT513C1                                           ,127037.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1495A,NA08 OSPEDALE NUOVO PELLEGRINI,SPO.IT1495A_5_BETA_2017-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,35.6,ug/m3,88.8,1,Traffic,Urban,14.2755,40.8723,143.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2218A,San Felice a Cancello Complesso scolastico,SPO.IT2218A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,29.258,ug/m3,94.7,1,Traffic,Suburban,14.424,40.9905,39.0,San Felice a Cancello,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT112A,Regione Lazio,IT0884A,ALLUMIERE,SPO.IT0884A_5_BETA_2008-11-03_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,12.857,ug/m3,97.72,1,Background,Rural,11.909,42.1579,532.0,Allumiere,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1495A,NA08 OSPEDALE NUOVO PELLEGRINI,SPO.IT1495A_5_BETA_2017-02-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,111.6,ug/m3,88.8,1,Traffic,Urban,14.2755,40.8723,143.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT112A,Regione Lazio,IT0869A,LT TASSO,SPO.IT0869A_5_BETA_1998-10-05_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,21.494,ug/m3,99.27,1,Background,Urban,12.913,41.464,18.0,Latina                                                                          ,IT513C1                                           ,127037.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2038A,REGIONE CAVALLO - ALBENGA,SPO.IT2038A_5_BETA_2011-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2024,4.0,count,89.89,1,Traffic,Urban,8.2054,44.0526,2.0,Albenga,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT1143A,VIA AURELIA - VIA FERRARIS - VADO L.,SPO.IT1143A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,53.1,ug/m3,93.44,1,Traffic,Urban,8.4389,44.2725,0.0,Vado Ligure,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2223A,Tirrenopower Volla,SPO.IT2223A_5_LIGHT-SCAT_2019-05-03_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,0.0,count,97.54,1,Industrial,Suburban,14.35,40.8864,20.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2223A,Tirrenopower Volla,SPO.IT2223A_5_LIGHT-SCAT_2019-05-03_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,145.717,ug/m3,97.54,1,Industrial,Suburban,14.35,40.8864,20.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2223A,Tirrenopower Volla,SPO.IT2223A_5_LIGHT-SCAT_2019-05-03_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max36,1 year day max 36,2024,54.967,ug/m3,97.54,1,Industrial,Suburban,14.35,40.8864,20.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:53,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT1143A,VIA AURELIA - VIA FERRARIS - VADO L.,SPO.IT1143A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2024,4.0,count,93.44,1,Traffic,Urban,8.4389,44.2725,0.0,Vado Ligure,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,day
Italy,NET.IT123A,PROVINCIA DELLA SPEZIA,IT1456A,SAN CIPRIANO - LIBERTA - LA SPEZIA,SPO.IT1456A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-min,1 year hour min,2024,-3.74,ug/m3,99.18,1,Traffic,Urban,9.8321,44.1108,2.0,La Spezia                                                                       ,IT036C1                                           ,92550.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:46,hour
Italy,NET.IT114A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio,IT0906A,SONDRIO - VIA MAZZINI,SPO.IT0906A_5_BETA_1999-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,82.002,ug/m3,98.91,1,Traffic,Urban,9.8706,46.1672,307.0,Sondrio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT114A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio,IT0906A,SONDRIO - VIA MAZZINI,SPO.IT0906A_5_BETA_1999-10-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,1.0,count,98.91,1,Traffic,Urban,9.8706,46.1672,307.0,Sondrio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT112A,Regione Lazio,IT1841A,CIAMPINO,SPO.IT1841A_5_BETA_2006-12-04_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2024,4.0,count,97.54,1,Traffic,Urban,12.607,41.7979,134.0,Ciampino,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,day
Italy,NET.IT112A,Regione Lazio,IT1841A,CIAMPINO,SPO.IT1841A_5_BETA_2006-12-04_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2024,41.5,ug/m3,97.54,1,Traffic,Urban,12.607,41.7979,134.0,Ciampino,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,day
Italy,NET.IT123A,PROVINCIA DELLA SPEZIA,IT2229A,LARGO PERTINI - SARZANA,SPO.IT2229A_5_BETA_2017-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,141.063,ug/m3,98.63,1,Traffic,Urban,9.955,44.1109,25.0,Sarzana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2155A,CENGIO - RIO PARASACCO,SPO.IT2155A_5_BETA_2014-09-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max36,1 year day max 36,2024,18.971,ug/m3,96.99,1,Background,Rural,8.206,44.397,450.0,Cengio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:53,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2155A,CENGIO - RIO PARASACCO,SPO.IT2155A_5_BETA_2014-09-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2024,0.0,count,96.99,1,Background,Rural,8.206,44.397,450.0,Cengio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2215A,Benevento Zona Industriale,SPO.IT2215A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.41,1 year 90.41 percentile,2024,32.392,ug/m3,98.91,1,Background,Suburban,14.8361,41.1469,128.0,Benevento,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:34,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2215A,Benevento Zona Industriale,SPO.IT2215A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,64.5,ug/m3,98.91,1,Background,Suburban,14.8361,41.1469,128.0,Benevento,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT0934A,Via Mustilli,SPO.IT0934A_5_BETA_2016-10-05_21:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,0.0,count,87.16,1,Traffic,Urban,14.7894,41.1315,159.0,Benevento,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT1883A,VARALDO - SAVONA,SPO.IT1883A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,2.0,count,92.62,1,Background,Urban,8.4854,44.3154,55.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT0934A,Via Mustilli,SPO.IT0934A_5_BETA_2016-10-05_21:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2024,6.567,ug/m3,87.16,1,Traffic,Urban,14.7894,41.1315,159.0,Benevento,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT114A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio,IT1967A,SONDRIO - VIA PARIBELLI,SPO.IT1967A_5_BETA_2012-10-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2024,3.2,ug/m3,93.44,1,Background,Urban,9.8803,46.1686,290.0,Sondrio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT114A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio,IT1967A,SONDRIO - VIA PARIBELLI,SPO.IT1967A_5_BETA_2012-10-09_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,8.0,count,93.44,1,Background,Urban,9.8803,46.1686,290.0,Sondrio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2155A,CENGIO - RIO PARASACCO,SPO.IT2155A_5_BETA_2014-09-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,27.726,ug/m3,96.99,1,Background,Rural,8.206,44.397,450.0,Cengio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2108A,LOCALITA' BRAGNO - CAIRO MONTENOTTE,SPO.IT2108A_5_BETA_2012-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,0.0,count,97.27,1,Industrial,Suburban,8.2987,44.3749,344.0,Cairo Montenotte,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2304A,SAVONA - MONTE SAN GIORGIO,SPO.IT2304A_5_BETA_2021-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,0.0,count,86.89,1,Industrial,Rural,8.41,44.3776,730.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2216A,Casoria Scuola Palizzi (CAM),SPO.IT2216A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-3daysAbove90,3 consecutive days in exceedance of 90,2024,1.0,count,97.54,1,Background,Suburban,14.2987,40.9146,57.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:21,hour
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2304A,SAVONA - MONTE SAN GIORGIO,SPO.IT2304A_5_BETA_2021-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2024,17.5,ug/m3,86.89,1,Industrial,Rural,8.41,44.3776,730.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2304A,SAVONA - MONTE SAN GIORGIO,SPO.IT2304A_5_BETA_2021-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,26.2,ug/m3,86.89,1,Industrial,Rural,8.41,44.3776,730.0,Savona                                                                          ,IT052C1                                           ,59439.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT112A,Regione Lazio,IT0989A,LEONESSA,SPO.IT0989A_5_BETA_2008-07-17_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,13.731,ug/m3,97.27,1,Background,Rural,12.9621,42.5726,948.0,Leonessa,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT112A,Regione Lazio,IT0989A,LEONESSA,SPO.IT0989A_5_BETA_2008-07-17_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max,1 year day max,2024,176.6,ug/m3,97.27,1,Background,Rural,12.9621,42.5726,948.0,Leonessa,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT119A,Aosta Valley Air Quality Network,IT2233A,Aosta Liconi,SPO.IT2233A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,13.0,ug/m3,90.44,1,Background,Urban,7.3043,45.7344,583.0,Aosta,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT127A,PROVINCIA DI SAVONA,IT2303A,BERGEGGI SV - CAPO VADO,SPO.IT2303A_5_BETA_2021-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2024,0.0,count,90.44,1,Industrial,Suburban,8.4426,44.2531,230.0,Bergeggi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1491A,NA07 ENTE FERROVIE,SPO.IT1491A_5_BETA_2016-03-09_20:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,21.0,count,97.27,1,Traffic,Urban,14.2717,40.8536,13.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT112A,Regione Lazio,IT0989A,LEONESSA,SPO.IT0989A_5_BETA_2008-07-17_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,9.9,ug/m3,97.27,1,Background,Rural,12.9621,42.5726,948.0,Leonessa,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT119A,Aosta Valley Air Quality Network,IT2233A,Aosta Liconi,SPO.IT2233A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2024,35.0,ug/m3,90.44,1,Background,Urban,7.3043,45.7344,583.0,Aosta,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,day
Italy,NET.IT119A,Aosta Valley Air Quality Network,IT2233A,Aosta Liconi,SPO.IT2233A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,17.275,ug/m3,95.89,1,Background,Urban,7.3043,45.7344,583.0,Aosta,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2219A,Acerra scuola Caporale,SPO.IT2219A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-max36,1 year day max 36,2024,58.946,ug/m3,96.17,1,Traffic,Urban,14.3698,40.9411,27.0,Acerra,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:53,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2219A,Acerra scuola Caporale,SPO.IT2219A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove45,1 year day exceed 45,2024,65.0,count,96.17,1,Traffic,Urban,14.3698,40.9411,27.0,Acerra,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:34,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2219A,Acerra scuola Caporale,SPO.IT2219A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,54.0,count,96.17,1,Traffic,Urban,14.3698,40.9411,27.0,Acerra,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2219A,Acerra scuola Caporale,SPO.IT2219A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-max,1 year hour max,2024,346.3,ug/m3,97.7,1,Traffic,Urban,14.3698,40.9411,27.0,Acerra,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:19,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2220A,Pignataro,SPO.IT2220A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-per50,1 year 50 percentile,2024,19.7,ug/m3,99.32,1,Industrial,Suburban,14.1508,41.1686,45.0,Pignataro Maggiore,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT2220A,Pignataro,SPO.IT2220A_5_BETA_2015-01-01_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,21.883,ug/m3,96.5,1,Industrial,Suburban,14.1508,41.1686,45.0,Pignataro Maggiore,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT123A,PROVINCIA DELLA SPEZIA,IT1457A,AMENDOLA - LA SPEZIA,SPO.IT1457A_5_BETA_2020-02-15_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove90,1 year day exceed 90,2024,2.0,count,97.81,1,Traffic,Urban,9.8187,44.1016,3.0,La Spezia                                                                       ,IT036C1                                           ,92550.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:44,hour
Italy,NET.IT123A,PROVINCIA DELLA SPEZIA,IT1457A,AMENDOLA - LA SPEZIA,SPO.IT1457A_5_BETA_2020-02-15_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-hr-max,1 year hour max,2024,260.7,ug/m3,96.35,1,Traffic,Urban,9.8187,44.1016,3.0,La Spezia                                                                       ,IT036C1                                           ,92550.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:19,hour
Italy,NET.IT133A,MONITORING NETWORK OF REGIONE BASILICATA,IT1585A,POTENZA - VIALE UNICEF,SPO.IT1585A_5_BETA_2003-05-29_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.41,1 year 90.41 percentile,2024,21.87,ug/m3,96.17,1,Traffic,Urban,15.7964,40.6279,673.0,Potenza                                                                         ,IT023C1                                           ,66393.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:34,day
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT0898A,NA06 MUSEO NAZIONALE,SPO.IT0898A_5_BETA_2016-08-09_20:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.4,1 year 90.4 percentile - COMPLIANCE,2024,41.383,ug/m3,93.17,1,Traffic,Urban,14.2513,40.8542,46.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:30,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT0898A,NA06 MUSEO NAZIONALE,SPO.IT0898A_5_BETA_2016-08-09_20:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-P1D-per90.41,1 year 90.41 percentile,2024,41.383,ug/m3,93.17,1,Traffic,Urban,14.2513,40.8542,46.0,Napoli (greater city)                                                           ,IT003K1                                           ,2855958.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:34,hour
Italy,NET.IT112A,Regione Lazio,IT1834A,TIBURTINA,SPO.IT1834A_5_BETA_2006-12-06_00:00:00,PM10,Particulate matter < 10 µm (aerosol),P1Y-day-min,1 year day min,2024,7.4,ug/m3,96.45,1,Traffic,Urban,12.5489,41.9103,26.0,Roma                                                                            ,IT001C1                                           ,2808293.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
