Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Observation Frequency
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0591A,ROVERETO LGP,SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,5.0,count,90.71,1,Background,Urban,11.0394,45.8924,200.0,Rovereto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0591A,ROVERETO LGP,SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,56.51,ug/m3,90.71,1,Background,Urban,11.0394,45.8924,200.0,Rovereto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0480A,SESTO S.GIOVANNI,SPO.IT0480A_6001_BETA_2016-11-04_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-max,1 year day max,2024,90.6,ug/m3,94.54,1,Traffic,Urban,9.2364,45.5339,137.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT2062A,DALMiNE - Via Verdi,SPO.IT2062A_6001_BETA_2010-02-26_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,19.754,ug/m3,88.8,1,Background,Urban,9.6147,45.6439,207.0,Dalmine,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT0707A,BERGAMO - VIA MEUCCI,SPO.IT0707A_6001_BETA_2009-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,46.9,ug/m3,97.27,1,Background,Urban,9.6439,45.6903,249.0,Bergamo                                                                         ,IT511C1                                           ,120783.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT1037A,TRENTO PSC,SPO.IT1037A_6001_nephelometry_beta_2009-04-17_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,1.14,ug/m3,98.91,1,Background,Urban,11.1262,46.0629,203.0,Trento                                                                          ,IT014C1                                           ,120641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT1037A,TRENTO PSC,SPO.IT1037A_6001_nephelometry_beta_2009-04-17_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,4.0,count,98.91,1,Background,Urban,11.1262,46.0629,203.0,Trento                                                                          ,IT014C1                                           ,120641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,10.429,ug/m3,98.91,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,1.0,count,98.91,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1294A,TURBIGO,SPO.IT1294A_6001_BETA_2023-08-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.0,ug/m3,88.8,1,Background,Urban,8.7367,45.5258,146.0,Turbigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2333A,DARFO_BT,SPO.IT2333A_6001_BETA_2024-02-28_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,0.0,count,79.23,1,Background,Suburban,10.1788,45.8763,221.0,Darfo Boario Terme,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0703A,BORGO VAL,SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,36.88,ug/m3,93.44,1,Background,Suburban,11.4539,46.0518,380.0,Borgo Valsugana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0703A,BORGO VAL,SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,0.0,count,93.44,1,Background,Suburban,11.4539,46.0518,380.0,Borgo Valsugana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0703A,BORGO VAL,SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,0.0,count,93.44,1,Background,Suburban,11.4539,46.0518,380.0,Borgo Valsugana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,11.349,ug/m3,98.94,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,21.998,ug/m3,98.91,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT0499A,LA1 Laces,SPO.IT0499A_6001_nephelometry_beta_2007-12-28_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,0.0,count,98.09,1,Background,Urban,10.8591,46.6195,640.0,Val Venosta,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT2062A,DALMiNE - Via Verdi,SPO.IT2062A_6001_BETA_2010-02-26_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,5.0,count,88.8,1,Background,Urban,9.6147,45.6439,207.0,Dalmine,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT2062A,DALMiNE - Via Verdi,SPO.IT2062A_6001_BETA_2010-02-26_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-max,1 year day max,2024,72.0,ug/m3,88.8,1,Background,Urban,9.6147,45.6439,207.0,Dalmine,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1016A,MILANO - SENATO,SPO.IT1016A_6001_BETA_2012-09-24_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per95.07,1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,55.8,ug/m3,92.35,1,Traffic,Urban,9.1981,45.4697,122.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:38,day
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_6001_BETA_2007-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,79.781,ug/m3,93.72,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT0707A,BERGAMO - VIA MEUCCI,SPO.IT0707A_6001_BETA_2009-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-max,1 year day max,2024,78.5,ug/m3,97.27,1,Background,Urban,9.6439,45.6903,249.0,Bergamo                                                                         ,IT511C1                                           ,120783.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-max,1 year day max,2024,109.0,ug/m3,93.44,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT0707A,BERGAMO - VIA MEUCCI,SPO.IT0707A_6001_BETA_2009-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.6,ug/m3,97.27,1,Background,Urban,9.6439,45.6903,249.0,Bergamo                                                                         ,IT511C1                                           ,120783.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove25,1 year day exceed 25,2024,104.0,count,93.44,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:27,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,80.0,ug/m3,93.44,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT0778A,TREVIGLIO,SPO.IT0778A_6001_BETA_2015-03-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,11.0,count,98.09,1,Traffic,Urban,9.5914,45.5183,125.0,Treviglio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,1.082,ug/m3,98.91,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-hr-min,1 year hour min,2024,-0.35,ug/m3,98.94,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:46,hour
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0703A,BORGO VAL,SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,14.836,ug/m3,95.35,1,Background,Suburban,11.4539,46.0518,380.0,Borgo Valsugana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,21.763,ug/m3,93.44,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_6001_BETA_2007-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,6.0,count,93.72,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_6001_BETA_2007-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,2.172,ug/m3,93.72,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1464A,CASIRATE D'ADDA,SPO.IT1464A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,7.0,count,96.17,1,Background,Rural,9.5564,45.4975,115.0,Casirate d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1464A,CASIRATE D'ADDA,SPO.IT1464A_6001_BETA_2006-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.0,ug/m3,96.17,1,Background,Rural,9.5564,45.4975,115.0,Casirate d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_6001_BETA_2006-06-30_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.0,ug/m3,95.08,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2300A,BRESCIA – VIA TARTAGLIA,SPO.IT2300A_6001_BETA_2022-05-25_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,4.0,count,86.34,1,Traffic,Urban,10.2319,45.5386,151.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2300A,BRESCIA – VIA TARTAGLIA,SPO.IT2300A_6001_BETA_2022-05-25_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,12.709,ug/m3,86.34,1,Traffic,Urban,10.2319,45.5386,151.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0594A,BRESCIA - BROLETTO,SPO.IT0594A_6001_BETA_2013-08-19_01:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,3.0,count,97.81,1,Traffic,Urban,10.2236,45.5408,149.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0594A,BRESCIA - BROLETTO,SPO.IT0594A_6001_BETA_2013-08-19_01:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,8.0,count,97.81,1,Traffic,Urban,10.2236,45.5408,149.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0591A,ROVERETO LGP,SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,13.081,ug/m3,90.71,1,Background,Urban,11.0394,45.8924,200.0,Rovereto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0591A,ROVERETO LGP,SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove25,1 year day exceed 25,2024,17.0,count,90.71,1,Background,Urban,11.0394,45.8924,200.0,Rovereto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:27,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0480A,SESTO S.GIOVANNI,SPO.IT0480A_6001_BETA_2016-11-04_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,18.844,ug/m3,94.62,1,Traffic,Urban,9.2364,45.5339,137.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_6001_nephelometry_beta_2008-02-16_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,12.081,ug/m3,98.52,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0703A,BORGO VAL,SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,14.05,ug/m3,93.44,1,Background,Suburban,11.4539,46.0518,380.0,Borgo Valsugana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1294A,TURBIGO,SPO.IT1294A_6001_BETA_2023-08-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,10.256,ug/m3,88.8,1,Background,Urban,8.7367,45.5258,146.0,Turbigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1294A,TURBIGO,SPO.IT1294A_6001_BETA_2023-08-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,14.893,ug/m3,29.65,1,Background,Urban,8.7367,45.5258,146.0,Turbigo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT1037A,TRENTO PSC,SPO.IT1037A_6001_nephelometry_beta_2009-04-17_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,12.928,ug/m3,98.91,1,Background,Urban,11.1262,46.0629,203.0,Trento                                                                          ,IT014C1                                           ,120641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2301A,BRESCIA SAN POLO,SPO.IT2301A_6001_BETA_2021-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.0,ug/m3,96.72,1,Background,Urban,10.2564,45.5087,124.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2301A,BRESCIA SAN POLO,SPO.IT2301A_6001_BETA_2021-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove25,1 year day exceed 25,2024,97.0,count,96.72,1,Background,Urban,10.2564,45.5087,124.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:27,day
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT2333A,DARFO_BT,SPO.IT2333A_6001_BETA_2024-02-28_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-min,1 year day min,2024,0.0,ug/m3,79.23,1,Background,Suburban,10.1788,45.8763,221.0,Darfo Boario Terme,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_6001_BETA_2006-06-30_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-3daysAbove50,3 consecutive days in exceedance of 50,2024,3.0,count,95.08,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:17,day
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_6001_BETA_2006-06-30_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,6.0,count,95.08,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1016A,MILANO - SENATO,SPO.IT1016A_6001_BETA_2012-09-24_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P3Y,3 subsequent calendar years mean,2024,22.648,ug/m3,92.34,1,Traffic,Urban,9.1981,45.4697,122.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT1692A,MILANO PASCAL CITT� STUDI,SPO.IT1692A_6001_BETA_2005-06-23_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,17.177,ug/m3,95.9,1,Background,Urban,9.2358,45.4783,122.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1865A,SCHIVENOGLIA,SPO.IT1865A_6001_BETA_2007-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,13.0,count,97.54,1,Background,Rural,11.0708,44.9969,16.0,Unione dei comuni Isola Mantovana,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:38,day
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0477A,MILANO - V.LE MARCHE,SPO.IT0477A_6001_BETA_2021-09-30_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-day-max,1 year day max,2024,91.922,ug/m3,96.99,1,Traffic,Urban,9.1914,45.4956,122.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,day
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0692A,SANNAZZARO,SPO.IT0692A_6001_BETA_2015-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,18.656,ug/m3,94.81,1,Industrial,Urban,8.9056,45.1017,87.0,Sannazzaro de' Burgondi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,day
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0692A,SANNAZZARO,SPO.IT0692A_6001_BETA_2015-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-daysAbove25,1 year day exceed 25,2024,80.0,count,94.81,1,Industrial,Urban,8.9056,45.1017,87.0,Sannazzaro de' Burgondi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:27,day
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0692A,SANNAZZARO,SPO.IT0692A_6001_BETA_2015-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,60.119,ug/m3,94.81,1,Industrial,Urban,8.9056,45.1017,87.0,Sannazzaro de' Burgondi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,day
