Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Observation Frequency
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_7_UV-P_2006-06-30_00:00:00,O3,Ozone (air),P1Y-day-min,1 year day min,2024,2.735,ug/m3,99.45,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0706A,LIMITO,SPO.IT0706A_7_UV-P_1989-11-01_00:00:00,O3,Ozone (air),P1Y-dmax-per95.07,1 year 95.07 percentile daily 8h maximum,2024,147.357,ug/m3,96.45,1,Background,Urban,9.3275,45.4828,123.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:59,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1463A,OSIO SOTTO,SPO.IT1463A_7_UV-P_2004-09-07_00:00:00,O3,Ozone (air),AOT40f,AOT40 for forest protection,2024,60775.189,ug/m3,99.36,1,Background,Suburban,9.6115,45.6206,182.0,Osio Sotto,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:33,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_7_UV-P_2006-06-30_00:00:00,O3,Ozone (air),P1Y-dmax-per99,1 year 99 percentile daily 8h maximum,2024,191.394,ug/m3,99.45,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:04,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1463A,OSIO SOTTO,SPO.IT1463A_7_UV-P_2004-09-07_00:00:00,O3,Ozone (air),P1Y-dmaxAbove120,1 year daymax exceed 120,2024,73.0,count,99.45,1,Background,Suburban,9.6115,45.6206,182.0,Osio Sotto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:51,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_7_UV-P_2013-01-21_18:00:00,O3,Ozone (air),SOMO35,Sum of Ozone Means Over 35 ppb,2024,5415.942,ug/m3,90.16,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:10:44,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2024,27538.235,ug/m3,98.5,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:30,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1463A,OSIO SOTTO,SPO.IT1463A_7_UV-P_2004-09-07_00:00:00,O3,Ozone (air),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,125.432,ug/m3,99.45,1,Background,Suburban,9.6115,45.6206,182.0,Osio Sotto,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P1Y-dmaxAbove100,1 year daymax exceed 100,2024,109.0,count,97.27,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:48,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P1Y-dmax-per99,1 year 99 percentile daily 8h maximum,2024,177.765,ug/m3,97.27,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:04,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P1Y-hr-max,1 year hour max,2024,206.01,ug/m3,98.52,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:19,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),SOMO35,Sum of Ozone Means Over 35 ppb,2024,8015.005,ug/m3,97.27,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:44,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),P1Y-dx-avg,1 year daymax average,2024,66.031,ug/m3,99.18,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:08,hour
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT1191A,MONTE GAZA,SPO.IT1191A_7_UV-P_1998-10-01_00:00:00,O3,Ozone (air),P1Y-dx-avg,1 year daymax average,2024,107.25,ug/m3,96.72,1,Background,Rural,10.958,46.0825,1601.0,Vallelaghi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:08,hour
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT1191A,MONTE GAZA,SPO.IT1191A_7_UV-P_1998-10-01_00:00:00,O3,Ozone (air),P1Y-maxP6M-P8H-dmax,Yearly highest six monthly average of daily maximum 8-hour mean concentration,2024,124.73,ug/m3,100.0,1,Background,Rural,10.958,46.0825,1601.0,Vallelaghi,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:26,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_7_UV-P_2006-06-30_00:00:00,O3,Ozone (air),AOT40cmeasured,AOT40c UNCORRECTED for data capture,2024,36355.046,ug/m3,99.91,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:26,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_7_UV-P_2006-06-30_00:00:00,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2024,34637.644,ug/m3,98.17,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:30,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT1876A,CALUSCO,SPO.IT1876A_7_UV-P_2006-06-30_00:00:00,O3,Ozone (air),P1Y-day-max,1 year day max,2024,157.212,ug/m3,99.45,1,Background,Suburban,9.4667,45.6833,273.0,Calusco d'Adda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT091A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Bergamo,IT0707A,BERGAMO - VIA MEUCCI,SPO.IT0707A_7_UV-P_2013-02-27_00:00:00,O3,Ozone (air),P1Y-hrsAbove180,1 year hour exceed 180,2024,72.0,count,99.73,1,Background,Urban,9.6439,45.6903,249.0,Bergamo                                                                         ,IT511C1                                           ,120783.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:04,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),AOT40f,AOT40 for forest protection,2024,28769.819,ug/m3,99.59,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:33,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0706A,LIMITO,SPO.IT0706A_7_UV-P_1989-11-01_00:00:00,O3,Ozone (air),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,115.641,ug/m3,96.17,1,Background,Urban,9.3275,45.4828,123.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT090A,TRENTINO URBAN AND REGION NETWORK,IT0753A,RIVA GAR,SPO.IT0753A_7_UV-P_1991-01-02_00:00:00,O3,Ozone (air),P1Y-hr-per50,1 year 50 percentile,2024,41.55,ug/m3,99.52,1,Background,Suburban,10.8445,45.8915,73.0,Riva del Garda,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:53,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0706A,LIMITO,SPO.IT0706A_7_UV-P_1989-11-01_00:00:00,O3,Ozone (air),AOT40fmeasured,AOT40 vegetation protection,2024,46943.582,ug/m3,95.26,1,Background,Urban,9.3275,45.4828,123.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 22:18:37,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0706A,LIMITO,SPO.IT0706A_7_UV-P_1989-11-01_00:00:00,O3,Ozone (air),P1Y-dmaxAbove100,1 year daymax exceed 100,2024,90.0,count,96.45,1,Background,Urban,9.3275,45.4828,123.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:48,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),AOT40f,AOT40 for forest protection,2024,32642.427,ug/m3,99.68,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:33,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT0508A,BR1 Brunico,SPO.IT0508A_7_UV-P_1990-12-01_00:00:00,O3,Ozone (air),P1Y-day-min,1 year day min,2024,2.266,ug/m3,99.73,1,Background,Urban,11.944,46.7974,830.0,Brunico,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),P1Y-day-max,1 year day max,2024,97.031,ug/m3,99.45,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT0508A,BR1 Brunico,SPO.IT0508A_7_UV-P_1990-12-01_00:00:00,O3,Ozone (air),P1Y-dx-max,1 year day max max,2024,113.161,ug/m3,99.73,1,Background,Urban,11.944,46.7974,830.0,Brunico,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:11,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),P1Y-dx-max,1 year day max max,2024,156.272,ug/m3,99.18,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:11,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT0706A,LIMITO,SPO.IT0706A_7_UV-P_1989-11-01_00:00:00,O3,Ozone (air),P3Y,3 subsequent calendar years mean,2024,48.387,ug/m3,95.37,1,Background,Urban,9.3275,45.4828,123.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),SOMO10,Sum of Ozone Means Over 10 ppb,2024,17210.823,ug/m3,99.18,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:41,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),summer-avg,Summer mean,2024,63.167,ug/m3,99.8,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:48,hour
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0689A,MEZZANA BIGLI - CASONI BORRONI,SPO.IT0689A_7_UV-P_2013-11-20_16:00:00,O3,Ozone (air),P1Y-day-max,1 year day max,2024,98.252,ug/m3,95.9,1,Industrial,Rural,8.8689,45.0683,73.0,Mezzana Bigli,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0689A,MEZZANA BIGLI - CASONI BORRONI,SPO.IT0689A_7_UV-P_2013-11-20_16:00:00,O3,Ozone (air),P1Y-day-min,1 year day min,2024,6.455,ug/m3,95.9,1,Industrial,Rural,8.8689,45.0683,73.0,Mezzana Bigli,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:04,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT0505A,RE1 Renon,SPO.IT0505A_7_UV-P_1990-02-01_00:00:00,O3,Ozone (air),P1Y-maxP6M-P8H-dmax,Yearly highest six monthly average of daily maximum 8-hour mean concentration,2024,111.444,ug/m3,100.0,1,Background,Rural,11.4332,46.5897,1770.0,Renon,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:26,hour
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0689A,MEZZANA BIGLI - CASONI BORRONI,SPO.IT0689A_7_UV-P_2013-11-20_16:00:00,O3,Ozone (air),P1Y-dx-max,1 year day max max,2024,148.173,ug/m3,95.63,1,Industrial,Rural,8.8689,45.0683,73.0,Mezzana Bigli,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:11,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y,Annual mean / 1 calendar year,2024,42.559,ug/m3,99.52,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:07,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-day-per50,1 year 50 %ile of daily values in a year,2024,45.165,ug/m3,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:14,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-dmaxAbove100,1 year daymax exceed 100,2024,93.0,count,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:48,hour
Italy,NET.IT100A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,IT0689A,MEZZANA BIGLI - CASONI BORRONI,SPO.IT0689A_7_UV-P_2013-11-20_16:00:00,O3,Ozone (air),SOMO10,Sum of Ozone Means Over 10 ppb,2024,18333.261,ug/m3,95.63,1,Industrial,Rural,8.8689,45.0683,73.0,Mezzana Bigli,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:41,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-dmaxAbove120,1 year daymax exceed 120,2024,36.0,count,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:51,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-dmax-per93.15,1 year 93.15 percentile daily 8h maximum,2024,126.59,ug/m3,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:56,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-dx-max,1 year day max max,2024,144.693,ug/m3,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:11,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-hr-max,1 year hour max,2024,167.7,ug/m3,99.52,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:19,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-hr-min,1 year hour min,2024,0.75,ug/m3,99.52,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:46,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,98.045,ug/m3,99.45,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT2285A,CR2 Cortina sulla strada del vino,SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,O3,Ozone (air),P3Y,3 subsequent calendar years mean,2024,46.823,ug/m3,98.65,1,Background,Suburban,11.2232,46.2641,212.0,Oltradige-Bassa Atesina,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2024,29292.73,ug/m3,99.64,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:22,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),AOT40cmeasured,AOT40c UNCORRECTED for data capture,2024,29186.596,ug/m3,99.64,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 22:18:26,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P1Y-day-max,1 year day max,2024,130.321,ug/m3,97.81,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT1737A,BRESCIA VILLAGGIO SERENO,SPO.IT1737A_7_UV-P_2013-01-21_18:00:00,O3,Ozone (air),P1Y-dx-max,1 year day max max,2024,150.652,ug/m3,90.16,1,Background,Urban,10.2194,45.5153,70.0,Brescia                                                                         ,IT029C1                                           ,196340.0,E1a/validated data AQ e-Reporting,10/02/2026 23:03:11,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P1Y-dmax-per95.07,1 year 95.07 percentile daily 8h maximum,2024,149.123,ug/m3,97.27,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:59,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0740A,SAREZZO,SPO.IT0740A_7_UV-P_2004-03-11_00:00:00,O3,Ozone (air),P3Y,3 subsequent calendar years mean,2024,52.24,ug/m3,96.53,1,Background,Urban,10.2008,45.655,274.0,Sarezzo,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:51,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1388A,PONTI SUL MINCIO,SPO.IT1388A_7_UV-P_2006-12-19_00:00:00,O3,Ozone (air),SOMO35,Sum of Ozone Means Over 35 ppb,2024,5257.278,ug/m3,99.18,1,Background,Suburban,10.6919,45.4108,113.0,Ponti sul Mincio,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:44,hour
Italy,NET.IT101A,PROVINCIA DI GENOVA,IT0856A,PARCO ACQUASOLA - GENOVA,SPO.IT0856A_7_UV-P_1993-08-01_00:00:00,O3,Ozone (air),P1Y-hrsAbove180,1 year hour exceed 180,2024,3.0,count,95.95,1,Background,Urban,8.941,44.4076,45.0,Genova                                                                          ,IT006C1                                           ,565752.0,E1a/validated data AQ e-Reporting,10/02/2026 23:04:04,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0741A,GAMBARA,SPO.IT0741A_7_UV-P_2000-06-01_00:00:00,O3,Ozone (air),P1Y-dmaxAbove100,1 year daymax exceed 100,2024,98.0,count,98.63,1,Background,Rural,10.2994,45.2489,51.0,Gambara,,,E1a/validated data AQ e-Reporting,10/02/2026 23:02:48,hour
Italy,NET.IT101A,PROVINCIA DI GENOVA,IT0856A,PARCO ACQUASOLA - GENOVA,SPO.IT0856A_7_UV-P_1993-08-01_00:00:00,O3,Ozone (air),summer-avg,Summer mean,2024,88.458,ug/m3,99.32,1,Background,Urban,8.941,44.4076,45.0,Genova                                                                          ,IT006C1                                           ,565752.0,E1a/validated data AQ e-Reporting,10/02/2026 23:10:48,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0741A,GAMBARA,SPO.IT0741A_7_UV-P_2000-06-01_00:00:00,O3,Ozone (air),P1Y-dx-avg,1 year daymax average,2024,73.99,ug/m3,98.63,1,Background,Rural,10.2994,45.2489,51.0,Gambara,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:08,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0741A,GAMBARA,SPO.IT0741A_7_UV-P_2000-06-01_00:00:00,O3,Ozone (air),P1Y-P1D-per99,1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day,2024,100.838,ug/m3,98.36,1,Background,Rural,10.2994,45.2489,51.0,Gambara,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:44,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0741A,GAMBARA,SPO.IT0741A_7_UV-P_2000-06-01_00:00:00,O3,Ozone (air),SOMO10,Sum of Ozone Means Over 10 ppb,2024,19922.338,ug/m3,98.63,1,Background,Rural,10.2994,45.2489,51.0,Gambara,,,E1a/validated data AQ e-Reporting,10/02/2026 23:10:41,hour
Italy,NET.IT099A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Mantova,IT1868A,MANTOVA SANT'AGNESE,SPO.IT1868A_7_UV-P_2013-01-22_17:00:00,O3,Ozone (air),P1Y-dmax-per99,1 year 99 percentile daily 8h maximum,2024,146.898,ug/m3,98.91,1,Background,Urban,10.7956,45.1606,22.0,Mantova,,,E1a/validated data AQ e-Reporting,10/02/2026 23:03:04,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT2098A,MONZA PARCO,SPO.IT2098A_7_UV-P_2013-01-29_00:00:00,O3,Ozone (air),AOT40fmeasured,AOT40 vegetation protection,2024,51544.214,ug/m3,99.95,1,Background,Suburban,9.2761,45.6022,181.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 22:18:37,hour
Italy,NET.IT085A,PROVINCIAL MONITORING NETWORK OF BOLZANO,IT1696A,LS1 Laives,SPO.IT1696A_7_UV-P_2005-09-29_00:00:00,O3,Ozone (air),P1Y-maxP6M-P8H-dmax,Yearly highest six monthly average of daily maximum 8-hour mean concentration,2024,93.434,ug/m3,100.0,1,Background,Suburban,11.3401,46.4348,230.0,Laives,,,E1a/validated data AQ e-Reporting,10/02/2026 23:04:26,hour
Italy,NET.IT082A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano,IT2098A,MONZA PARCO,SPO.IT2098A_7_UV-P_2013-01-29_00:00:00,O3,Ozone (air),P1Y-dmaxAbove120,1 year daymax exceed 120,2024,61.0,count,96.17,1,Background,Suburban,9.2761,45.6022,181.0,Milano (greater city)                                                           ,IT002K1                                           ,3622641.0,E1a/validated data AQ e-Reporting,10/02/2026 23:02:51,hour
Italy,NET.IT092A,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Brescia,IT0742A,ODOLO,SPO.IT0742A_7_UV-P_2023-01-04_16:00:00,O3,Ozone (air),P1Y-day-max,1 year day max,2024,100.954,ug/m3,92.35,1,Background,Suburban,10.3858,45.6394,345.0,Comunità montana della Valle Sabbia,,,E1a/validated data AQ e-Reporting,10/02/2026 23:01:43,hour
