Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT2168A","Torino Lingotto","SPO.IT2168A_6001_gravi_2005-07-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","36.000","ug/m3","96.99","1","Background","Urban","7.6491","45.0249","243.0","Torino                                                                          ","IT004C1                                           ","857910","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2168A_6001_gravi_2005-07-11_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT2168A","Torino Lingotto","SPO.IT2168A_6001_gravi_2005-07-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","18.289","ug/m3","85.02","1","Background","Urban","7.6491","45.0249","243.0","Torino                                                                          ","IT004C1                                           ","857910","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2168A_6001_gravi_2005-07-11_00_00_00.parquet","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1817A","MONOPOLI","SPO.IT1817A_6001_BETA_2009-07-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","10.200","ug/m3","91.78","1","Traffic","Suburban","17.2903","40.9567","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1817A_6001_BETA_2009-07-01_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1818A","ALTAMURA","SPO.IT1818A_6001_BETA_2016-10-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2023","39.900","ug/m3","95.34","1","Traffic","Suburban","16.5603","40.8278","100.0","Altamura                                                                        ","IT061C1                                           ","69999","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1818A_6001_BETA_2016-10-14_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1818A","ALTAMURA","SPO.IT1818A_6001_BETA_2016-10-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","95.34","1","Traffic","Suburban","16.5603","40.8278","100.0","Altamura                                                                        ","IT061C1                                           ","69999","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1818A_6001_BETA_2016-10-14_00_00_00.parquet","hour"
"Italy","NET.IT232A","ARPA MOLISE","IT1801A","TERMOLI2","SPO.IT1801A_6001_BETA_2018-07-21_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","9.573","ug/m3","81.00","1","Traffic","Urban","14.9933","41.9981","31.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1801A_6001_BETA_2018-07-21_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1510A","Verbania - Gabardi","SPO.IT1510A_6001_BETA_2021-01-19_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","19.000","count","98.63","1","Background","Urban","8.5655","45.9303","203.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1510A_6001_BETA_2021-01-19_00_00_00.parquet","day"
"Italy","NET.IT232A","ARPA MOLISE","IT1863A","VASTOGIRARDI","SPO.IT1863A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","0.000","count","56.44","1","Traffic","Rural","14.2089","41.7594","954.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1863A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1830A","Alessandria - Volta","SPO.IT1830A_6001_gravi_2011-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","5.000","ug/m3","95.07","1","Background","Urban","8.6232","44.9203","91.0","Alessandria                                                                     ","IT518C1                                           ","92876","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1830A_6001_gravi_2011-01-01_00_00_00.parquet","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1817A","MONOPOLI","SPO.IT1817A_6001_BETA_2009-07-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2023","39.500","ug/m3","91.78","1","Traffic","Suburban","17.2903","40.9567","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1817A_6001_BETA_2009-07-01_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1830A","Alessandria - Volta","SPO.IT1830A_6001_gravi_2011-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","4.000","count","95.07","1","Background","Urban","8.6232","44.9203","91.0","Alessandria                                                                     ","IT518C1                                           ","92876","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1830A_6001_gravi_2011-01-01_00_00_00.parquet","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1247A","Biella - Sturzo","SPO.IT1247A_6001_gravi_2010-06-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","44.000","ug/m3","87.67","1","Background","Urban","8.0564","45.5588","405.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1247A_6001_gravi_2010-06-01_00_00_00.parquet","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1818A","ALTAMURA","SPO.IT1818A_6001_BETA_2016-10-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","10.300","ug/m3","95.34","1","Traffic","Suburban","16.5603","40.8278","100.0","Altamura                                                                        ","IT061C1                                           ","69999","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1818A_6001_BETA_2016-10-14_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1247A","Biella - Sturzo","SPO.IT1247A_6001_gravi_2010-06-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","5.000","ug/m3","87.67","1","Background","Urban","8.0564","45.5588","405.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1247A_6001_gravi_2010-06-01_00_00_00.parquet","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1822A","ANDRIA","SPO.IT1822A_6001_BETA_2016-10-12_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","75.07","1","Traffic","Urban","16.2917","41.2317","10.0","Andria                                                                          ","IT524C1                                           ","98414","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1822A_6001_BETA_2016-10-12_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1822A","ANDRIA","SPO.IT1822A_6001_BETA_2016-10-12_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2023","11.700","ug/m3","75.07","1","Traffic","Urban","16.2917","41.2317","10.0","Andria                                                                          ","IT524C1                                           ","98414","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1822A_6001_BETA_2016-10-12_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1822A","ANDRIA","SPO.IT1822A_6001_BETA_2016-10-12_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","13.149","ug/m3","25.02","1","Traffic","Urban","16.2917","41.2317","10.0","Andria                                                                          ","IT524C1                                           ","98414","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1822A_6001_BETA_2016-10-12_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1529A","Cuneo - Alpini","SPO.IT1529A_6001_gravi_2010-04-27_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","13.705","ug/m3","98.08","1","Background","Urban","7.5382","44.3818","550.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1529A_6001_gravi_2010-04-27_00_00_00.parquet","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","IT2052A","CT - Parco Gioeni","SPO.IT2052A_6001_BETA_2011-03-25_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","98.63","1","Background","Urban","15.0811","37.5293","135.0","Catania                                                                         ","IT010C1                                           ","296266","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2052A_6001_BETA_2011-03-25_00_00_00.parquet","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","IT2052A","CT - Parco Gioeni","SPO.IT2052A_6001_BETA_2011-03-25_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","98.63","1","Background","Urban","15.0811","37.5293","135.0","Catania                                                                         ","IT010C1                                           ","296266","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2052A_6001_BETA_2011-03-25_00_00_00.parquet","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","IT2052A","CT - Parco Gioeni","SPO.IT2052A_6001_BETA_2011-03-25_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","12.697","ug/m3","92.60","1","Background","Urban","15.0811","37.5293","135.0","Catania                                                                         ","IT010C1                                           ","296266","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2052A_6001_BETA_2011-03-25_00_00_00.parquet","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","IT1997A","Milazzo - Termica","SPO.IT1997A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","26.100","ug/m3","91.51","1","Background","Suburban","15.2491","38.1906","28.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1997A_6001_BETA_2009-01-01_00_00_00.parquet","day"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1823A","CASAMASSIMA","SPO.IT1823A_6001_BETA_2016-10-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2023","3.300","ug/m3","96.99","1","Background","Suburban","16.9197","40.9533","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1823A_6001_BETA_2016-10-13_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1823A","CASAMASSIMA","SPO.IT1823A_6001_BETA_2016-10-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","12.530","ug/m3","64.02","1","Background","Suburban","16.9197","40.9533","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1823A_6001_BETA_2016-10-13_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT2128A","Domodossola - Curotti","SPO.IT2128A_6001_BETA_2023-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","16.720","ug/m3","31.60","1","Background","Suburban","8.2921","46.1276","281.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2128A_6001_BETA_2023-01-01_00_00_00.parquet","day"
"Italy","NET.IT237A","PROVINCIA DI LECCE","IT1666A","Campi Salentina","SPO.IT1666A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","1.300","ug/m3","90.41","1","Background","Suburban","18.0297","40.4044","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1666A_6001_BETA_2009-01-01_00_00_00.parquet","hour"
"Italy","NET.IT237A","PROVINCIA DI LECCE","IT1666A","Campi Salentina","SPO.IT1666A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2023","71.000","ug/m3","90.41","1","Background","Suburban","18.0297","40.4044","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1666A_6001_BETA_2009-01-01_00_00_00.parquet","hour"
"Italy","NET.IT237A","PROVINCIA DI LECCE","IT1666A","Campi Salentina","SPO.IT1666A_6001_BETA_2009-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","14.089","ug/m3","59.09","1","Background","Suburban","18.0297","40.4044","10.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1666A_6001_BETA_2009-01-01_00_00_00.parquet","hour"
"Italy","NET.IT229A","COMUNE DI LECCE","IT2044A","LIBERTINI","SPO.IT2044A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2023","11.300","ug/m3","88.77","1","Traffic","Urban","18.1767","40.3519","50.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:02:14","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2044A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT229A","COMUNE DI LECCE","IT2044A","LIBERTINI","SPO.IT2044A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","21.000","count","88.77","1","Traffic","Urban","18.1767","40.3519","50.0","Lecce                                                                           ","IT037C1                                           ","93865","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2044A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1822A","ANDRIA","SPO.IT1822A_6001_BETA_2016-10-12_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","25.300","ug/m3","75.07","1","Traffic","Urban","16.2917","41.2317","10.0","Andria                                                                          ","IT524C1                                           ","98414","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1822A_6001_BETA_2016-10-12_00_00_00.parquet","hour"
"Italy","NET.IT247A","PROVINCIA DI BARI","IT1823A","CASAMASSIMA","SPO.IT1823A_6001_BETA_2016-10-13_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per99","1 year 99 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","28.500","ug/m3","96.99","1","Background","Suburban","16.9197","40.9533","100.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:44","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1823A_6001_BETA_2016-10-13_00_00_00.parquet","hour"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-max","1 year hour max","2023","43.100","ug/m3","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:03:19","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2023","10.300","ug/m3","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:03:53","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","22.800","ug/m3","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2291A","Tricarico 1","SPO.IT2291A_6001_BETA_2018-05-30_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-max","1 year day max","2023","1.000","ug/m3","10.41","1","Industrial","Rural","16.1474","40.6205","690.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:01:43","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2291A_6001_BETA_2018-05-30_00_00_00.parquet","day"
"Italy","NET.IT249A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA","IT1856A","AQ - Amiternum","SPO.IT1856A_6001_BETA_2013-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","19.900","ug/m3","93.70","1","Background","Urban","13.3831","42.3642","673.0","L'Aquila                                                                        ","IT526C1                                           ","70019","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1856A_6001_BETA_2013-01-01_00_00_00.parquet","day"
"Italy","NET.IT249A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA","IT1856A","AQ - Amiternum","SPO.IT1856A_6001_BETA_2013-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P3Y","3 subsequent calendar years mean","2023","9.866","ug/m3","90.87","1","Background","Urban","13.3831","42.3642","673.0","L'Aquila                                                                        ","IT526C1                                           ","70019","E1a/validated data AQ e-Reporting","10/02/2026 23:04:51","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1856A_6001_BETA_2013-01-01_00_00_00.parquet","day"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","11.708","ug/m3","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:01:07","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT236A","RETE SIMAGE BRINDISI","IT1702A","brindisi VIA MAGELLANO","SPO.IT1702A_6001_BETA_2015-07-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-hr-min","1 year hour min","2023","3.100","ug/m3","93.70","1","Background","Suburban","17.9436","40.6508","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","10/02/2026 23:03:46","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1702A_6001_BETA_2015-07-16_00_00_00.parquet","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1788A","Ivrea - Liberazione","SPO.IT1788A_6001_gravi_2011-01-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-P1D-per95.07","1 year 95.07 percentile of daily means (P1D) or .../aq/primaryObservation/day","2023","42.000","ug/m3","93.97","1","Background","Suburban","7.8780","45.4512","240.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:04:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1788A_6001_gravi_2011-01-07_00_00_00.parquet","day"
"Italy","NET.IT248A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI TERAMO","IT2162A","Gammarana","SPO.IT2162A_6001_BETA_2017-10-12_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove25","1 year day exceed 25","2023","5.000","count","86.03","1","Background","Urban","13.7261","42.6656","228.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2162A_6001_BETA_2017-10-12_00_00_00.parquet","day"
"Italy","NET.IT249A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA","IT1856A","AQ - Amiternum","SPO.IT1856A_6001_BETA_2013-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-3daysAbove50","3 consecutive days in exceedance of 50","2023","0.000","count","93.70","1","Background","Urban","13.3831","42.3642","673.0","L'Aquila                                                                        ","IT526C1                                           ","70019","E1a/validated data AQ e-Reporting","10/02/2026 23:01:17","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1856A_6001_BETA_2013-01-01_00_00_00.parquet","day"
"Italy","NET.IT249A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA","IT1856A","AQ - Amiternum","SPO.IT1856A_6001_BETA_2013-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-min","1 year day min","2023","1.900","ug/m3","93.70","1","Background","Urban","13.3831","42.3642","673.0","L'Aquila                                                                        ","IT526C1                                           ","70019","E1a/validated data AQ e-Reporting","10/02/2026 23:02:04","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1856A_6001_BETA_2013-01-01_00_00_00.parquet","day"
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DI ARPA SICILIA","IT2274A","Porto Empedocle","SPO.IT2274A_6001_BETA_2016-06-16_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","0.000","count","94.79","1","Background","Suburban","13.5325","37.2919","0.0","","","","E1a/validated data AQ e-Reporting","10/02/2026 23:02:38","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2274A_6001_BETA_2016-06-16_00_00_00.parquet","day"
